,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,label
5859,-1.04789438,0.29555668,-0.33602529,0.6857677990000001,0.509584033,1.432535844,2.3504252119999998,-3.6611526760000004,1.183837561,-2.354797924,3.0903649630000003,-0.542389491,-0.8183483490000001,-2.692903298,1.7124571659999999,-0.554921901,0.385334058,0.49133967799999995,1.356610281,12
5860,-1.063365544,0.32122063,-0.302666767,0.50524185,0.769153874,1.5990203109999999,2.127715429,-3.416112643,0.593694218,-2.931304322,2.8286855610000003,-0.9242127809999999,-0.140399877,-1.052170872,1.499412065,-0.130543671,0.23799964399999998,0.6628324489999999,0.7164919790000001,12
5861,-1.081034865,0.309583797,-0.23508869,0.323355255,0.9202475390000001,1.761441064,1.887848299,-3.451525378,0.871742192,-2.733165175,3.0712879369999997,-0.997404095,-0.683336924,-1.211663017,1.789372011,-0.204995313,0.485870085,0.410105974,1.450916095,12
5862,-1.083824954,0.857073647,0.45755666,1.103655331,0.398855086,1.114258416,2.294749167,-3.3029811739999997,0.56123775,-2.734293477,3.022601774,-1.232903895,0.266732892,-1.587575701,0.988205065,-0.790699933,-0.7343293120000001,0.29193381399999996,0.576304185,12
5863,-0.9579178979999999,0.484004259,-0.381035123,0.7770081320000001,0.575233807,1.485276855,2.21255248,-3.5435284780000003,0.934753983,-2.3767836819999997,2.9679955939999996,-0.769343399,-0.205653325,-1.941619283,1.073471587,-0.610453293,0.353996329,0.46362503200000005,1.69594889,12
5864,-1.003654793,0.44101569399999996,-0.430538381,0.744123126,0.506045049,1.3527158209999999,2.293065134,-3.433920581,0.471455265,-2.661961544,2.82422181,-1.1104452390000001,0.67186348,-1.177444423,0.343949323,-0.36950718299999996,0.22849413699999999,0.298301502,0.747383418,12
5865,-1.00521823,0.40117362700000003,-0.38476072,0.568046071,0.652521922,1.4595094030000002,2.181940477,-3.3648681110000003,0.187161794,-3.0222022980000003,2.598605934,-1.2490511990000002,0.511309032,-0.7345185259999999,0.558579962,-0.28861185699999997,0.267029717,0.453315656,0.825571209,12
5866,-1.024996836,0.418881327,-0.335201812,0.598821969,0.611033163,1.459421574,2.228229039,-3.5021265660000003,0.6868373190000001,-2.7396656669999997,2.80129589,-0.8879519579999999,-0.051790359,-1.307212513,1.521729611,-0.21207177100000002,0.045466810999999996,0.7925174209999999,-0.419498095,12
5867,-1.017153675,0.38416500600000003,-0.351388981,0.851895532,0.25780889100000004,0.9748015109999999,2.5533125759999997,-3.522738513,0.491487684,-2.8221049689999997,2.822873153,-1.017596821,0.470756816,-1.3067532020000001,0.528707846,-0.372619961,0.032589598,0.458190563,0.8903272190000001,12
5869,-0.418094946,-0.537629105,-0.11144491,0.13465069300000002,0.661595735,0.138998191,-0.324125098,-0.668974854,1.062257528,-0.991848415,0.8508179370000001,-0.6528083920000001,0.668900148,0.287773725,-1.523390235,0.289055088,0.105077306,-0.13819372,0.5569049939999999,13
5870,-0.41670918,-0.7195636959999999,-0.050225412000000004,-0.465295765,0.7535171540000001,-0.101619573,-1.320407224,0.322327949,1.317935974,0.023437056,0.888554198,-1.163204055,0.9765624629999999,0.472488311,-2.474989387,-0.184810985,0.067082351,0.7884919770000001,0.530182129,13
5871,-0.40450222399999997,-0.6925249309999999,-0.10269118599999999,-0.20804301100000003,0.607041414,-0.272138065,-0.609196694,0.16236402,0.7933989159999999,-0.875687179,-0.091185711,-0.324693438,0.56509005,0.373500337,-1.34797091,0.393020004,-0.038522056,0.7013449,0.07179216,13
5872,-0.39649741,-0.7504852890000001,-0.13948470599999999,-0.361802574,0.6705816029999999,-0.141248859,-1.1505906240000001,0.23211711100000001,1.342362008,-0.24542068399999997,0.62433587,-0.726482662,0.569053002,0.027760984,-2.023817068,0.19125174600000003,0.415813311,-0.31406227,1.143577335,13
5873,-0.360343772,-0.784745597,-0.101759404,0.103665252,0.145099291,-0.706863847,-0.44544545799999996,-0.022496937999999998,1.229930279,-0.489735067,0.392698049,-0.45300408,0.161860447,-0.193756293,-1.664986672,-0.019707445,-0.122420907,0.780119679,1.227429512,13
5874,-0.558594139,0.144248296,1.840057385,0.19828521,0.643790248,0.029503225,-1.37275641,0.187228127,1.326180275,-0.30818449800000003,0.453401295,-0.7055957420000001,0.291172168,0.258646902,-1.817468789,-0.781682439,-2.016840761,-0.983128645,2.179926649,13
5875,-0.11653652199999999,-0.86995912,-0.19307828100000002,0.08522092,0.46731793299999996,-0.13954829300000002,-1.3715632009999998,0.20716345,1.112016264,-0.47427035700000003,0.33242156100000003,-0.951993743,1.429981931,1.164553728,-2.422073882,0.10925856199999999,-0.053360791,1.011914983,1.159796163,13
5876,-0.103075253,-0.930520007,-0.238913085,0.17282805699999998,0.323173471,-0.48992978,-0.9567768390000001,0.133569042,0.99693869,-0.389487035,0.19484089899999998,-0.984327053,1.289371611,0.249048937,-2.211857651,0.063420448,0.106549702,0.74315642,1.0658442540000002,13
5877,-0.118223454,-0.8711135,-0.30595505300000003,0.215687078,0.375917925,-0.49435743299999996,-0.8647795770000001,0.20075285399999998,1.030566554,-0.85268267,-0.032507455,-0.21713991100000002,1.108870399,0.24803989699999998,-2.371734823,0.367485279,0.259582698,-0.01485984,1.5484915540000002,13
5878,-0.15490254,-0.844616272,-0.206802803,0.141071271,0.441399366,-0.522175151,-0.890679888,0.171027672,0.9479156740000001,-0.7095823259999999,0.258712089,-0.709827633,1.073199761,1.02505554,-2.51240194,-0.07234081,-0.10907124800000001,1.7202063669999998,1.531437271,13
5879,-0.204952918,-0.844422742,-0.115291764,0.000321331,0.407638072,-0.40660081299999995,-0.8722139879999999,0.04641532,0.841525726,-0.49355784799999997,0.112011014,-0.9935256990000001,1.229180673,0.5843425760000001,-1.9198875119999999,-0.09260717800000001,-0.134306696,1.369114023,1.413215594,13
5880,0.179101865,0.194473011,-0.8016331999999999,1.217014801,0.897273487,-0.7877961259999999,0.37077289799999996,0.999353576,0.554952256,-0.8752512920000001,0.167951947,-0.329048387,-0.170032625,-0.348628914,-0.190021413,0.735378082,-0.034544567000000005,-0.49711187100000004,-0.275258161,14
5881,0.059072729000000004,0.050166112,-0.568073536,0.7905952409999999,0.8681189509999999,-1.151374261,0.305096132,0.994391611,0.519525394,-0.8495260720000001,0.224009149,-0.561037211,0.11491282900000001,-0.7215219829999999,-0.23172946,0.532669761,0.152217311,-0.10769497199999999,0.079876368,14
5882,-0.043020539000000003,-0.080542693,-0.531156576,0.321365662,1.202374003,-0.832976293,-0.293173945,1.0833616000000001,0.5668983320000001,-0.507897067,0.6551159670000001,-1.2184072240000001,0.638604913,-0.099858805,-1.327692037,0.35939853299999996,0.172818127,-0.837770731,0.052202082999999996,14
5883,-0.003060215,-0.10241597300000001,-0.48944707200000004,0.35777850200000005,1.2159817290000001,-0.852177761,-0.12287376900000001,1.044843912,0.372372634,-0.890287133,0.23423152600000002,-0.8549332470000001,0.7848440440000001,0.06683268,-0.88401332,0.5805030760000001,-0.065564453,-0.423327014,-0.608096788,14
5884,-0.0032017559999999996,-0.16096110800000002,-0.39815302700000005,0.311556612,1.121334221,-0.85071819,-0.12623529,0.850768805,0.659768324,-0.8176338609999999,0.36742307,-0.698565525,0.287462275,-0.023488539,-0.390368008,0.244675929,-0.34019712,0.977769588,-0.7856609529999999,14
5886,-0.949507992,0.810007457,1.202695665,0.426691599,-0.8261997740000001,-0.8671526190000001,0.149053594,-0.313452719,1.068437017,-0.7833769309999999,0.231443657,-0.025579315,0.642165168,-0.138311421,-0.052985874,-0.076626703,-2.050723902,-0.87727254,0.8029456979999999,14
5887,-0.20321206100000003,0.351155565,-0.29934834,0.797785023,0.250579518,-0.6285901620000001,0.489801215,0.43179047,0.030032269,-0.866920334,-0.694977727,-0.5742812589999999,-0.311103211,-0.323221534,-0.761901232,0.220957884,-0.357857345,-0.641446627,-0.891990191,14
5888,-0.17577356100000002,-0.028909378,-0.599636535,0.913051554,0.29793407,-1.11307284,0.757364321,0.466868994,0.778765695,-0.38749071799999996,0.11256831199999999,-0.127588502,0.055863086,-1.388312639,0.009132794,0.36997857100000003,-0.23661010300000002,0.500954361,-0.863985316,14
5889,-0.19688381100000002,0.038251184,-0.630846925,0.851184432,0.728706654,-0.788219819,0.517792151,0.888464162,0.33168475,-0.640507701,-0.044492455,-0.439162138,0.054055923,-0.9366519109999999,0.43863309,0.508301616,-0.31389057800000003,0.45706415799999994,-0.843099039,14
5890,-0.267906979,0.113407492,-0.49007134399999996,0.6284342239999999,0.8072263129999999,-0.896565156,0.316583839,1.031824798,0.409117185,-0.776155218,0.19022920000000001,-0.50256464,0.143130926,-0.95031558,0.002118341,0.593427809,-0.166016358,-0.8583291909999999,-0.43439613899999996,14
5891,-0.346573841,0.028609959,-0.491233143,0.280803437,0.832884147,-0.918789862,-0.015485213000000001,1.037135972,0.596023551,-0.424900345,0.6646009589999999,-0.9684210390000001,0.674336376,-0.076403032,-0.86400806,0.560945473,0.090337802,-0.687314816,0.21780450399999998,14
5892,-0.303614522,-0.303862978,-0.388607009,0.720294568,-0.549518796,-1.188478056,0.401126518,-0.039608719,1.3301238340000001,-0.32759283100000003,0.48562875299999997,-0.293498249,0.09343922699999999,-0.971473905,-0.487330672,0.377798786,-0.39735696,-0.46354641399999996,0.5761613720000001,15
5893,-0.401551359,-0.160569712,-0.190400135,0.26738268600000004,-0.273013027,-0.8606377940000001,0.128151244,0.075634488,0.8878764690000001,-0.586375425,0.13821338800000002,-0.520342678,0.36404289,-0.495571671,-1.076321225,0.150476724,-0.713567525,-0.493688959,-0.82806289,15
5894,-0.53217399,-0.027592551,-0.453641265,0.41155040600000004,-0.9540487879999999,-0.487561311,-0.291489178,0.058284168,1.2204123759999999,-0.5868764989999999,0.29737997899999996,-0.211738149,0.765452357,-0.15743528199999998,-0.53612182,0.16878754399999998,-0.565885875,0.40734238100000003,0.941593607,15
5895,-0.551298555,-0.083374671,-0.47427471600000004,0.494573624,-1.140037221,-0.333429321,-0.172962566,-0.21712754399999998,1.2400712,-0.781869655,0.010359913,-0.017109523999999997,-0.452100626,-0.735718797,0.239831049,0.120189929,-0.511814996,0.14449764,0.8049685329999999,15
5896,-0.48219072,-0.247651575,-0.540555806,0.598955706,-1.182416483,-0.437612254,-0.553939748,-0.121494246,1.606676213,-0.367098329,0.711094455,-0.55706525,0.33820499600000004,0.005800301999999999,-0.41250666700000005,0.411253166,-0.27878279300000003,-0.36441122600000003,1.299810284,15
5897,-0.6509057979999999,0.172242925,0.448722439,0.59941919,-0.812122186,-0.638146845,-0.100399074,-0.185302192,1.0643641879999999,-0.714065885,0.241983234,-0.542670668,-0.311932682,-0.14072655,-0.644059163,0.118162092,-0.375180964,-0.307719187,0.9957980120000001,15
5898,-0.5608005070000001,0.54418612,0.749018752,0.9144099179999999,-1.162082925,-0.240735599,-0.45262660600000004,-0.153140295,1.188275524,-0.7608730579999999,0.014584001000000001,-0.34417671200000005,0.25662888100000003,-0.6978924790000001,-0.558298321,0.180689243,-0.036078911,-0.588515233,0.4803165,15
5899,-0.361829199,-0.003594992,-0.45094415,0.41129673299999997,-0.921040503,-0.490696329,0.232998788,-0.21696016899999998,1.015078353,-0.899094543,-0.49696119,0.304714038,0.234474755,-0.38547386899999997,0.5260429879999999,0.652551777,-0.21091335,0.23332502800000002,0.891212909,15
5900,-0.469399726,-0.049796020999999996,-0.277568417,0.019204713,-0.615489016,-0.452971009,-0.277625173,-0.037215952999999996,1.067092003,-0.43840681200000003,0.224968723,-0.718202145,0.517322055,0.01896229,-0.983058126,0.29743033,-0.164714911,-0.511043361,0.07120306700000001,15
5901,-0.47861287700000005,-0.10867119800000001,-0.39138361299999996,-0.14482905599999998,-0.310120135,-0.206622138,-0.685274376,-0.013134731,1.6855534580000002,0.200793886,0.9448970059999999,-0.774693471,0.471923721,0.10439512,-1.029364202,0.093566657,-0.116581209,-0.137612822,0.7169204159999999,15
5902,-0.46852242899999996,-0.13587509,-0.448130762,0.011918187,-0.48524643100000003,-0.183712075,-0.37093007,-0.13792910000000003,1.35790253,-0.25437069,0.18896086199999998,-0.265200228,-0.038981356,-0.5646972229999999,-0.216429875,0.131899825,-0.078057497,0.245930228,0.526959793,15
5903,-0.637183764,0.264189133,0.778883757,0.01076225,-0.17431134199999998,-0.46955392100000004,-0.722382799,0.105056879,1.4645669430000001,0.14439138,0.935192645,-1.009904819,1.029380742,0.09880846,-1.5445903,-0.10891598599999999,0.147569811,0.447118826,1.523892179,15
5904,0.078102086,0.641048289,0.28257158,1.62053363,0.864097243,-0.43538951600000003,-0.479508294,1.4449077380000002,0.261288282,-0.585619965,0.231386779,-1.4767441609999998,1.153981724,-0.022807475,-0.42193762,1.1400591009999999,1.217739602,-0.598044785,0.049337473,16
5905,0.421266463,0.487407775,-1.220219091,1.6891215469999998,0.907289158,-0.667544596,0.056894575999999995,1.53617376,1.0685695590000002,-0.169406716,0.917287669,-0.634047586,-0.754851512,-0.986437165,-0.14069744,0.193376247,0.161408537,0.100796726,0.072097658,16
5906,0.332228713,0.368859596,-0.899250546,0.771617578,1.0940488240000001,-0.33543651399999996,-0.10929415699999999,1.3351746420000001,0.499169896,-0.709647299,0.14389487,-0.859898425,0.149662253,-0.411292956,1.1784187659999998,0.396080475,-0.33105754600000004,0.7950693059999999,-1.295997625,16
5907,0.261175812,0.357129214,-0.862347733,0.625445703,1.404014149,-0.512714589,-0.323906009,1.6108003919999998,0.676980602,-0.610757174,0.687880243,-0.938834136,0.107474865,-0.198182545,-0.04139623,0.30664259899999996,0.021151702,0.324996639,-0.501974143,16
5908,0.22659585,0.336044994,-0.840749592,0.832726568,1.032217586,-0.6300188729999999,-0.068072808,1.353545934,0.686445042,-0.8604637159999999,0.275273567,-0.34804560799999995,-0.088004717,-0.693802549,0.09404365699999999,0.442091122,0.187596168,-0.044354383,0.20439423199999998,16
5909,0.156931774,0.216885067,-0.35425821799999996,1.009534065,0.931513475,-0.7363042790000001,0.08674750699999999,1.18058836,0.147849956,-0.152678115,0.087483937,-1.7745670759999999,-0.10388622300000001,-1.4109947,0.45488638600000003,0.127421519,0.723122465,0.520756396,0.319006527,16
5910,-0.335725541,1.6920289080000002,2.856387396,1.504228759,0.8969385459999999,-0.236742932,-0.675154605,1.127018831,0.040886187000000004,-1.1808655909999999,-0.21775344800000002,-1.123236812,0.594598638,0.583335187,-0.97742518,-0.293486121,-1.431755721,-0.244096388,0.889198753,16
5911,0.507270778,1.2558735559999998,-1.472587055,2.40300619,1.796710904,-0.623879625,0.12413463699999999,3.151832968,0.611244923,-0.40077071299999995,1.617928495,-0.9114899409999999,-0.9566343340000001,-0.717934733,1.281630007,0.504712326,-0.5336666870000001,0.6526300079999999,-0.030204988999999998,16
5912,0.49989090799999997,1.211614599,-1.597060051,2.101005062,1.775877422,-0.861823179,0.407157042,3.117566463,0.6835490879999999,-0.510445216,1.8129086069999998,-0.8561614129999999,-1.267724174,-1.400444754,1.0200561559999999,0.268602049,-0.336948395,-0.011375726000000001,0.43577315200000005,16
5913,0.533744077,0.947201617,-1.177216064,1.788957869,1.137483792,-0.9481846140000001,0.558017293,2.069955114,0.907293315,-0.520788756,1.199342588,-0.662026388,-1.318737625,-1.018455416,0.72184918,0.30994754399999996,-0.193352138,0.020889606,0.01491688,16
5914,0.434656904,0.749839826,-1.238860858,1.416466751,1.027891383,-0.872622445,0.5114613370000001,1.7737270619999999,0.58708033,-0.680670025,0.600720854,-0.663201241,-1.020799428,-1.260235541,1.231274855,0.234840838,-0.266532765,0.5563317210000001,-0.7191911209999999,16
5915,0.42726577299999996,0.7976950009999999,-1.183471413,1.523030581,1.2651390040000001,-1.064960441,0.615228808,1.96235299,0.412131371,-0.6943135359999999,0.813304886,-0.9379033509999999,-1.0287904270000001,-1.210801134,0.909593587,0.27896257,-0.024007206,0.185615983,0.17331744100000002,16
5916,-0.07119928,0.37654822600000004,-0.748754017,1.279910138,-0.669598315,0.160170439,-0.628074435,0.119992465,1.184667388,-0.666553964,-0.054913182000000005,-0.109688525,0.996321412,0.23946642,0.294708468,0.80792553,0.174194496,-0.112724023,0.515314771,17
5917,-0.095119479,0.32748308800000003,-0.847774612,0.962466349,-0.113614275,-0.21511760800000002,-0.253443128,0.510512591,0.8974897740000001,-0.584697793,-0.08388954400000001,-0.125880777,0.142064046,-0.264621761,-0.548662624,0.365152727,0.17669590100000002,-0.305610127,0.815052415,17
5918,-0.121958331,0.282199696,-0.953435787,0.908141158,-0.034075251,-0.127008154,-0.10648728199999999,0.601218355,0.598252474,-0.757358592,-0.111387093,-0.47085812,-0.031037625,-0.622814908,0.287663231,0.331945145,-0.0029734709999999997,-0.323206333,0.327412314,17
5919,-0.129531665,0.209619418,-0.9156367329999999,1.092129203,-0.430634566,-0.565841144,0.211648146,0.38196344299999996,0.81484221,-0.719071723,0.004060668,-0.265052821,-0.17559970100000002,-0.596178364,-0.220650741,0.35125802700000003,-0.070041223,-0.424864764,0.632512525,17
5920,-0.11542727,0.228161654,-0.7256402609999999,0.9340743,-0.247584995,-0.771832538,0.283340915,0.416669024,0.780250137,-0.721488769,0.049130682,-0.272051425,0.47063858700000005,-0.492477525,-0.752626459,0.507400128,-0.07049526099999999,-0.883912378,0.17444819,17
5922,-0.11225832300000001,0.446748844,-0.77771889,0.931582015,-0.005103138,-0.542448556,-0.106701672,0.694797509,0.740175789,-0.569203977,0.12460211199999999,-0.418071433,0.68744888,-0.204880075,-0.777025755,0.18350535899999998,-0.7080416159999999,-1.106266354,0.063437272,17
5923,-0.153648895,0.374063744,-0.7677422620000001,0.8132844,0.33577946,-0.620049775,0.21722670600000002,0.67767105,0.730718819,-0.531233655,0.255110195,-0.40984463600000004,-0.243953036,-0.72055001,0.013190958000000001,0.046518073,-0.377766947,-0.016769721,0.336789589,17
5924,-0.21441086199999998,0.333453428,-0.675844417,0.555640483,0.298462087,-0.671217182,0.246264022,0.667301162,0.8441135259999999,-0.283135703,0.430113078,-0.629786815,0.082164771,-0.593728944,-0.08464447800000001,0.351543926,-0.061711292,-0.55027131,0.047631007,17
5925,-0.232729595,0.235712447,-0.662956988,0.549404388,0.186717574,-0.717818385,0.5754901020000001,0.384003828,0.45107234799999996,-0.7972841140000001,-0.063134207,-0.471875025,0.055497365,-0.149801251,-0.184042373,0.58935706,-0.152796766,-0.50331378,-0.42417024600000003,17
